,film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
6200,1493,425,900000,15,0,2,1.88,60000.0,15,797.8723404255321,2018-06-07,6,2,7
6201,1493,163,52930000,476,0,7,17.88,111197.47899159664,476,2662.192393736018,2018-05-23,5,2,23
6202,1481,56,20560000,258,0,5,66.15,79689.92248062015,258,390.0226757369614,2018-03-30,3,1,30
6203,1481,474,1840000,23,0,1,100.0,80000.0,23,23.0,2018-04-29,4,2,29
6204,1484,172,40800000,408,0,3,69.74,100000.0,408,585.030111843992,2018-04-20,4,2,20
6205,1483,158,840000,12,0,2,2.0,70000.0,12,600.0,2018-05-19,5,2,19
6206,1511,344,51600000,647,0,5,49.2,79752.70479134467,647,1315.040650406504,2018-07-31,7,3,31
6207,1576,503,8560000,182,0,5,85.05,47032.96703296703,182,213.9917695473251,2018-10-02,10,4,2
6208,1554,89,41700000,278,0,3,35.23,150000.0,278,789.1001986942947,2018-10-04,10,4,4
6209,1560,534,1330000,19,0,3,8.37,70000.0,19,227.00119474313027,2018-08-10,8,3,10
6210,1498,339,120000,2,0,4,0.17,60000.0,2,1176.4705882352941,2018-09-30,9,3,30
6211,1572,477,7350000,147,0,1,74.24,50000.0,147,198.0064655172414,2018-10-31,10,4,31
6212,1482,158,18060000,258,0,6,14.33,70000.0,258,1800.4187020237266,2018-03-27,3,1,27
6213,1554,187,20640000,516,0,6,31.16,40000.0,516,1655.9691912708604,2018-09-11,9,3,11
6214,1573,456,40840000,428,2,8,52.82,95420.56074766355,426,810.2991291177583,2018-10-19,10,4,19
6215,1511,51,2500000,30,0,3,1.72,83333.33333333331,30,1744.186046511628,2018-07-15,7,3,15
6216,1493,528,5810000,73,2,4,8.61,79589.04109589041,71,847.8513356562137,2018-05-30,5,2,30
6217,1556,191,840000,28,0,3,1.77,30000.0,28,1581.9209039548025,2018-10-02,10,4,2
6218,1552,359,120000,4,0,1,1.9,30000.0,4,210.5263157894737,2018-08-09,8,3,9
6219,1556,141,4350000,29,0,5,4.81,150000.0,29,602.9106029106031,2018-08-20,8,3,20
6220,1484,57,9500000,95,0,3,15.22,100000.0,95,624.1787122207621,2018-03-24,3,1,24
6221,1495,489,26600000,196,0,20,8.37,135714.2857142857,196,2341.6965352449224,2018-05-06,5,2,6
6222,1483,155,11080000,143,0,3,49.65,77482.51748251748,143,288.0161127895267,2018-05-02,5,2,2
6223,1481,164,980000,14,0,3,10.61,70000.0,14,131.95098963242225,2018-06-27,6,2,27
6224,1498,381,180000,6,0,2,1.76,30000.0,6,340.90909090909093,2018-08-28,8,3,28
6225,1554,183,40900000,409,0,6,14.5,100000.0,409,2820.689655172414,2018-09-03,9,3,3
6226,1556,144,720000,9,0,4,0.58,80000.0,9,1551.7241379310346,2018-08-09,8,3,9
6227,1496,169,1100000,11,0,2,5.31,100000.0,11,207.15630885122414,2018-05-26,5,2,26
6228,1484,499,22860000,381,0,2,89.65,60000.0,381,424.98605688789735,2018-05-01,5,2,1
6229,1484,448,321690996,2155,0,13,84.58,149276.56426914153,2155,2547.88366043982,2018-03-25,3,1,25
6230,1498,396,1800000,18,0,3,4.29,100000.0,18,419.58041958041963,2018-08-12,8,3,12
6231,1485,238,3720000,62,0,2,15.05,60000.0,62,411.96013289036534,2018-04-26,4,2,26
6232,1493,489,16520000,126,0,5,60.0,131111.11111111112,126,210.0,2018-08-10,8,3,10
6233,1566,164,210000,3,0,2,3.41,70000.0,3,87.97653958944281,2018-10-01,10,4,1
6234,1481,55,1280000,188,0,3,23.21,6808.510638297872,188,809.9956915122792,2018-07-06,7,3,6
6235,1482,484,5500000,110,0,2,36.67,50000.0,110,299.97272975184075,2018-03-29,3,1,29
6236,1553,172,2600000,26,0,6,4.81,100000.0,26,540.5405405405406,2018-10-15,10,4,15
6237,1564,163,2040000,17,0,3,13.6,120000.0,17,125.0,2018-08-20,8,3,20
6238,1485,529,5520000,46,0,3,32.62,120000.0,46,141.01778050275902,2018-04-29,4,2,29
6239,1562,324,490000,7,0,2,1.7,70000.0,7,411.764705882353,2018-10-01,10,4,1
6240,1482,142,19950000,399,0,6,31.62,50000.0,399,1261.8595825426946,2018-05-08,5,2,8
6241,1554,455,12240000,153,0,5,8.74,80000.0,153,1750.5720823798624,2018-08-27,8,3,27
6242,1481,56,26840000,356,0,5,91.28,75393.25842696629,356,390.00876424189306,2018-04-14,4,2,14
6243,1485,222,1680000,21,0,4,4.73,80000.0,21,443.97463002114165,2018-04-15,4,2,15
6244,1493,180,1280000,16,0,2,4.37,80000.0,16,366.1327231121281,2018-08-06,8,3,6
6245,1493,425,900000,15,0,2,1.88,60000.0,15,797.8723404255321,2018-06-23,6,2,23
6246,1578,480,3710000,53,0,2,24.09,70000.0,53,220.00830220008305,2018-10-29,10,4,29
6247,1569,524,6980000,54,0,3,62.07,129259.25925925926,54,86.99855002416626,2018-10-24,10,4,24
6248,1500,72,1560000,26,0,1,25.74,60000.0,26,101.010101010101,2018-08-28,8,3,28
6249,1554,71,330900000,2246,1,9,74.05,147328.58414959928,2245,3033.0857528696833,2018-07-20,7,3,20
6250,1494,415,840000,12,0,2,1.79,70000.0,12,670.391061452514,2018-06-23,6,2,23
6251,1483,196,2160000,27,0,2,14.59,80000.0,27,185.05825908156277,2018-05-15,5,2,15
6252,1494,286,440000,11,0,1,4.4,40000.0,11,250.0,2018-05-24,5,2,24
6253,1497,61,1000000,20,2,6,1.04,50000.0,18,1923.0769230769229,2018-05-29,5,2,29
6254,1553,452,1500000,10,0,4,3.57,150000.0,10,280.11204481792714,2018-11-03,11,4,3
6255,1483,183,34000000,850,0,5,36.17,40000.0,850,2350.013823610727,2018-05-01,5,2,1
6256,1498,338,1150000,23,0,1,10.8,50000.0,23,212.9629629629629,2018-09-04,9,3,4
6257,1484,248,8220000,129,0,3,6.23,63720.93023255814,129,2070.6260032102728,2018-04-30,4,2,30
6258,1512,452,1200000,15,0,1,21.43,80000.0,15,69.99533364442371,2018-08-07,8,3,7
6259,1482,56,4800000,64,0,1,82.05,75000.0,64,78.00121876904326,2018-05-10,5,2,10
6260,1559,71,8550000,57,0,3,5.21,150000.0,57,1094.0499040307102,2018-08-29,8,3,29
6261,1482,35,13500000,270,0,2,81.33,50000.0,270,331.98081888601985,2018-04-24,4,2,24
6262,1554,442,14600000,149,1,3,24.39,97986.57718120805,148,610.9061090610904,2018-08-26,8,3,26
6263,1551,88,600000,6,0,3,3.13,100000.0,6,191.6932907348243,2018-07-15,7,3,15
6264,1575,524,21920000,274,0,7,29.88,80000.0,274,917.0013386880858,2018-11-03,11,4,3
6265,1481,381,420000,14,0,2,4.12,30000.0,14,339.8058252427184,2018-05-30,5,2,30
6266,1485,120,1600000,16,0,6,0.71,100000.0,16,2253.521126760564,2018-03-21,3,1,21
6267,1554,156,38640000,483,2,14,7.94,80000.0,481,6083.1234256926955,2018-08-03,8,3,3
6268,1480,518,1500000,25,2,3,15.15,60000.0,23,165.01650165016503,2018-04-10,4,2,10
6269,1494,380,2380000,40,0,3,5.92,59500.0,40,675.6756756756757,2018-05-19,5,2,19
6270,1554,528,12590000,140,4,4,31.04,89928.57142857142,136,451.03092783505167,2018-07-29,7,3,29
6271,1512,304,4950000,33,0,1,19.41,150000.0,33,170.01545595054094,2018-06-28,6,2,28
6272,1493,210,2320000,29,0,1,24.37,80000.0,29,118.99876897825196,2018-07-14,7,3,14
6273,1485,368,3200000,64,0,2,8.65,50000.0,64,739.8843930635837,2018-03-30,3,1,30
6274,1554,526,6900000,69,0,2,12.5,100000.0,69,552.0,2018-07-22,7,3,22
6275,1481,292,1620000,27,0,2,7.42,60000.0,27,363.8814016172507,2018-05-14,5,2,14
6276,1560,344,4500000,34,0,3,37.78,132352.9411764706,34,89.9947061937533,2018-08-26,8,3,26
6277,1511,163,3360000,56,0,3,53.33,60000.0,56,105.00656291018187,2018-08-21,8,3,21
6278,1554,339,1260000,21,0,4,1.75,60000.0,21,1200.0,2018-08-27,8,3,27
6279,1560,266,2240000,28,0,3,5.73,80000.0,28,488.656195462478,2018-08-26,8,3,26
6280,1500,163,1980000,33,0,2,36.67,60000.0,33,89.9918189255522,2018-09-18,9,3,18
6281,1554,183,26500000,265,0,6,9.4,100000.0,265,2819.1489361702124,2018-08-27,8,3,27
6282,1498,34,2160000,18,0,4,2.25,120000.0,18,800.0,2018-07-01,7,3,1
6283,1484,350,28100000,281,0,3,42.19,100000.0,281,666.0346053567198,2018-04-25,4,2,25
6284,1575,50,240000,2,0,6,0.19,120000.0,2,1052.6315789473686,2018-09-29,9,3,29
6285,1499,331,1050000,15,0,1,3.41,70000.0,15,439.88269794721407,2018-06-27,6,2,27
6286,1499,505,240000,4,0,1,2.06,60000.0,4,194.1747572815534,2018-08-01,8,3,1
6287,1554,323,2820000,47,0,5,10.8,60000.0,47,435.1851851851851,2018-08-17,8,3,17
6288,1551,57,3200000,64,0,3,10.26,50000.0,64,623.7816764132555,2018-06-19,6,2,19
6289,1486,485,20100000,134,0,4,32.84,150000.0,134,408.03897685749087,2018-04-11,4,2,11
6290,1556,484,2460000,41,0,1,27.33,60000.0,41,150.0182949140139,2018-10-21,10,4,21
6291,1493,499,1299998,13,0,2,3.06,99999.84615384617,13,424.83660130718965,2018-07-16,7,3,16
6292,1562,528,650000,13,0,2,4.85,50000.0,13,268.0412371134021,2018-09-18,9,3,18
6293,1559,534,280000,4,0,3,1.76,70000.0,4,227.27272727272728,2018-08-06,8,3,6
6294,1484,484,1380000,23,0,2,7.67,60000.0,23,299.8696219035202,2018-04-14,4,2,14
6295,1484,450,25200000,176,0,5,27.08,143181.81818181818,176,649.9261447562777,2018-04-29,4,2,29
6296,1564,196,1840000,23,0,2,2.82,80000.0,23,815.6028368794326,2018-08-18,8,3,18
6297,1498,254,280000,8,0,2,1.62,35000.0,8,493.8271604938272,2018-07-10,7,3,10
6298,1563,455,1040000,26,2,3,6.77,40000.0,24,384.0472673559823,2018-09-25,9,3,25
6299,1559,247,800000,20,0,1,11.36,40000.0,20,176.05633802816902,2018-08-21,8,3,21
6300,1483,180,5600000,76,0,3,15.51,73684.21052631579,76,490.00644745325593,2018-04-25,4,2,25
6301,1485,72,126600000,1065,11,13,63.44,118873.23943661973,1054,1678.7515762925598,2018-03-31,3,1,31
6302,1494,489,5750000,43,0,3,57.33,133720.93023255814,43,75.00436071864644,2018-07-26,7,3,26
6303,1481,326,1200000,20,0,2,3.48,60000.0,20,574.7126436781608,2018-05-03,5,2,3
6304,1496,532,350000,5,0,1,1.67,70000.0,5,299.40119760479035,2018-06-20,6,2,20
6305,1498,307,4080000,51,0,2,22.08,80000.0,51,230.97826086956525,2018-08-08,8,3,8
6306,1511,238,1200000,20,0,3,2.75,60000.0,20,727.2727272727273,2018-07-28,7,3,28
6307,1499,183,17680000,221,0,7,7.02,80000.0,221,3148.1481481481487,2018-06-24,6,2,24
6308,1494,166,4025000,59,0,2,12.42,68220.33898305085,59,475.04025764895334,2018-08-03,8,3,3
6309,1482,314,7000000,100,0,4,10.35,70000.0,100,966.1835748792273,2018-04-16,4,2,16
6310,1485,352,3300000,22,0,2,7.86,150000.0,22,279.8982188295165,2018-05-13,5,2,13
6311,1494,499,1680000,28,0,1,14.14,60000.0,28,198.01980198019803,2018-06-14,6,2,14
6312,1551,315,180000,3,0,1,2.0,60000.0,3,150.0,2018-07-05,7,3,5
6313,1562,163,26040000,434,0,6,70.92,60000.0,434,611.9571347997744,2018-09-04,9,3,4
6314,1486,528,480000,4,0,1,8.16,120000.0,4,49.01960784313725,2018-04-15,4,2,15
6315,1556,448,179120000,1204,0,9,70.41,148770.76411960134,1204,1709.9843772191452,2018-08-10,8,3,10
6316,1484,352,118950000,798,0,6,74.09,149060.15037593985,798,1077.068430287488,2018-04-05,4,2,5
6317,1571,71,1920000,24,0,3,3.35,80000.0,24,716.4179104477612,2018-11-03,11,4,3
6318,1480,271,3120000,104,0,4,8.13,30000.0,104,1279.2127921279214,2018-04-17,4,2,17
6319,1481,222,880000,11,0,1,13.1,80000.0,11,83.96946564885495,2018-08-09,8,3,9
6320,1484,448,5100000,36,0,1,18.37,141666.66666666663,36,195.97169297768102,2018-07-01,7,3,1
6321,1559,528,1920000,43,0,2,10.09,44651.162790697665,43,426.16451932606543,2018-09-25,9,3,25
6322,1578,452,18900000,126,0,4,31.11,150000.0,126,405.01446480231436,2018-11-01,11,4,1
6323,1493,528,420000,6,0,1,1.59,70000.0,6,377.3584905660377,2018-07-16,7,3,16
6324,1481,430,600000,6,0,2,3.95,100000.0,6,151.8987341772152,2018-03-17,3,1,17
6325,1484,468,12320000,182,0,3,41.27,67692.30769230769,182,440.9983038526774,2018-03-31,3,1,31
6326,1485,431,19680000,328,0,8,65.52,60000.0,328,500.61050061050065,2018-04-03,4,2,3
6327,1499,471,600000,9,0,2,1.29,66666.66666666669,9,697.6744186046512,2018-07-07,7,3,7
6328,1499,222,520000,13,0,1,15.48,40000.0,13,83.9793281653747,2018-08-07,8,3,7
6329,1550,489,750000,5,0,3,3.97,150000.0,5,125.94458438287151,2018-07-02,7,3,2
6330,1556,250,4240000,53,0,4,2.8,80000.0,53,1892.8571428571433,2018-09-02,9,3,2
6331,1493,186,880000,11,0,1,2.17,80000.0,11,506.9124423963132,2018-07-18,7,3,18
6332,1486,474,3680000,46,0,2,100.0,80000.0,46,46.0,2018-04-26,4,2,26
6333,1575,273,1750000,35,0,2,4.73,50000.0,35,739.9577167019028,2018-10-12,10,4,12
6334,1481,362,1190000,34,0,2,10.66,35000.0,34,318.94934333958724,2018-05-20,5,2,20
6335,1551,71,12750000,94,1,3,8.58,135638.29787234042,93,1095.5710955710956,2018-07-02,7,3,2
6336,1563,489,1650000,11,0,3,9.17,150000.0,11,119.95637949836424,2018-08-29,8,3,29
6337,1481,352,11600000,145,0,4,33.88,80000.0,145,427.98110979929163,2018-04-07,4,2,7
6338,1481,162,600000,10,0,1,1.03,60000.0,10,970.8737864077667,2018-08-17,8,3,17
6339,1481,344,4800000,60,0,1,22.81,80000.0,60,263.042525208242,2018-06-08,6,2,8
6340,1556,250,6320000,79,0,4,4.18,80000.0,79,1889.952153110048,2018-08-31,8,3,31
6341,1481,474,1920000,24,0,1,60.0,80000.0,24,40.0,2018-05-09,5,2,9
6342,1484,201,16240000,232,0,3,24.4,70000.0,232,950.8196721311476,2018-04-19,4,2,19
6343,1556,328,1750000,25,0,5,0.56,70000.0,25,4464.285714285714,2018-10-07,10,4,7
6344,1511,450,7650000,51,0,3,12.5,150000.0,51,408.0,2018-07-28,7,3,28
6345,1481,489,27200000,340,0,10,72.17,80000.0,340,471.1098794512956,2018-04-10,4,2,10
6346,1494,499,700000,7,0,1,3.54,100000.0,7,197.74011299435028,2018-07-18,7,3,18
6347,1483,73,19800000,165,0,8,9.96,120000.0,165,1656.6265060240964,2018-04-30,4,2,30
6348,1493,380,9100000,94,0,4,5.16,96808.51063829787,94,1821.7054263565888,2018-07-02,7,3,2
6349,1556,452,3900000,26,0,5,2.67,150000.0,26,973.7827715355808,2018-09-17,9,3,17
6350,1554,70,40740000,582,30,14,11.39,70000.0,552,5109.745390693591,2018-09-04,9,3,4
6351,1485,71,132750000,892,0,4,82.44,148822.86995515696,892,1081.999029597283,2018-03-28,3,1,28
6352,1484,417,42370000,432,0,5,28.61,98078.70370370374,432,1509.9615519049287,2018-05-04,5,2,4
6353,1511,48,23400000,234,0,14,6.47,100000.0,234,3616.6924265842354,2018-08-01,8,3,1
6354,1471,448,40650000,271,0,5,28.23,150000.0,271,959.9716613531704,2018-05-10,5,2,10
6355,1554,307,800000,10,0,2,4.33,80000.0,10,230.94688221709012,2018-09-01,9,3,1
6356,1572,73,9360000,117,0,4,29.85,80000.0,117,391.9597989949749,2018-10-16,10,4,16
6357,1484,180,6960000,87,0,2,23.77,80000.0,87,366.0075725704669,2018-04-08,4,2,8
6358,1499,430,4900000,101,0,2,56.42,48514.851485148516,101,179.01453385324353,2018-07-25,7,3,25
6359,1559,94,640000,8,0,6,0.26,80000.0,8,3076.9230769230767,2018-08-13,8,3,13
6360,1570,184,720000,18,0,4,1.73,40000.0,18,1040.4624277456649,2018-09-18,9,3,18
6361,1558,61,1040000,13,0,7,0.58,80000.0,13,2241.379310344828,2018-09-29,9,3,29
6362,1483,498,240000,4,0,1,1.6,60000.0,4,250.0,2018-05-06,5,2,6
6363,1511,529,4080000,34,0,2,34.0,120000.0,34,100.0,2018-09-13,9,3,13
6364,1550,304,3750000,25,0,4,4.25,150000.0,25,588.2352941176471,2018-06-17,6,2,17
6365,1493,555,2460000,82,0,2,26.28,30000.0,82,312.0243531202435,2018-08-07,8,3,7
6366,1498,380,3650000,73,0,2,52.14,50000.0,73,140.00767165324126,2018-07-31,7,3,31
6367,1497,247,560000,7,0,1,1.86,80000.0,7,376.34408602150535,2018-06-08,6,2,8
6368,1553,62,640000,8,0,7,0.8,80000.0,8,1000.0,2018-10-08,10,4,8
6369,1499,253,1295000,37,0,2,19.47,35000.0,37,190.0359527478172,2018-07-10,7,3,10
6370,1485,448,94014998,790,0,7,59.4,119006.32658227847,790,1329.96632996633,2018-03-15,3,1,15
6371,1559,352,18880000,236,4,7,20.27,80000.0,232,1164.2821904292055,2018-08-18,8,3,18
6372,1493,531,2040000,34,0,3,13.55,60000.0,34,250.92250922509223,2018-07-21,7,3,21
6373,1499,464,3920000,49,0,2,6.9,80000.0,49,710.1449275362319,2018-06-22,6,2,22
6374,1566,522,750000,5,0,3,1.94,150000.0,5,257.73195876288656,2018-09-05,9,3,5
6375,1572,486,450000,9,0,1,3.21,50000.0,9,280.3738317757009,2018-09-29,9,3,29
6376,1497,522,3600000,45,0,3,17.44,80000.0,45,258.0275229357798,2018-06-19,6,2,19
6377,1497,221,6320000,79,0,2,7.88,80000.0,79,1002.53807106599,2018-06-16,6,2,16
6378,1494,310,1200000,20,0,3,1.48,60000.0,20,1351.3513513513515,2018-06-10,6,2,10
6379,1572,539,14900000,295,0,3,63.44,50508.47457627119,295,465.0063051702397,2018-10-15,10,4,15
6380,1493,159,5110000,98,0,8,3.91,52142.857142857145,98,2506.393861892583,2018-06-11,6,2,11
6381,1494,57,6700000,67,0,4,8.05,100000.0,67,832.2981366459627,2018-05-10,5,2,10
6382,1559,431,17280000,144,2,10,15.14,120000.0,142,951.1228533685602,2018-07-27,7,3,27
6383,1554,529,9420000,136,0,4,17.71,69264.70588235294,136,767.9277244494635,2018-08-18,8,3,18
6384,1471,448,13990000,132,0,3,22.45,105984.84848484848,132,587.9732739420937,2018-06-14,6,2,14
6385,1495,452,23690000,255,0,4,62.96,92901.96078431373,255,405.01905972045756,2018-05-18,5,2,18
6386,1497,452,11190000,104,0,3,49.52,107596.15384615383,104,210.016155088853,2018-05-17,5,2,17
6387,1484,181,18050000,361,0,4,49.72,50000.0,361,726.0659694288013,2018-05-15,5,2,15
6388,1485,142,4600000,46,0,3,43.81,100000.0,46,104.99885870805751,2018-04-21,4,2,21
6389,1484,515,7500000,150,0,2,14.42,50000.0,150,1040.2219140083216,2018-05-04,5,2,4
6390,1484,466,1200000,20,0,2,5.85,60000.0,20,341.88034188034186,2018-04-12,4,2,12
6391,1552,515,1000000,20,0,2,1.92,50000.0,20,1041.6666666666667,2018-07-26,7,3,26
6392,1512,524,450000,3,0,1,13.04,150000.0,3,23.006134969325156,2018-07-12,7,3,12
6393,1484,115,5300000,57,0,1,19.72,92982.45614035089,57,289.04665314401626,2018-04-18,4,2,18
6394,1483,324,2450000,35,0,2,8.5,70000.0,35,411.7647058823529,2018-03-30,3,1,30
6395,1481,152,8920000,223,0,1,99.55,40000.0,223,224.0080361627323,2018-04-29,4,2,29
6396,1569,163,3720000,51,0,4,22.97,72941.17647058824,51,222.02873313016983,2018-09-29,9,3,29
6397,1562,518,4980000,74,0,5,17.05,67297.29729729731,74,434.0175953079179,2018-08-15,8,3,15
6398,1571,247,560000,8,0,1,20.0,70000.0,8,40.0,2018-10-18,10,4,18
6399,1484,180,7440000,95,0,4,12.98,78315.78947368421,95,731.8952234206473,2018-04-30,4,2,30
6400,1486,513,10700000,107,0,2,22.15,100000.0,107,483.06997742663657,2018-03-21,3,1,21
6401,1572,247,10160000,186,0,2,33.7,54623.655913978495,186,551.9287833827891,2018-10-03,10,4,3
6402,1554,490,980000,14,0,1,2.79,70000.0,14,501.7921146953405,2018-09-30,9,3,30
6403,1576,222,13440000,168,0,7,4.82,80000.0,168,3485.477178423236,2018-10-04,10,4,4
6404,1572,262,27650000,553,0,4,86.95,50000.0,553,635.997699827487,2018-10-16,10,4,16
6405,1481,307,28880000,594,0,8,64.29,48619.528619528624,594,923.9384041063928,2018-04-28,4,2,28
6406,1556,480,1610000,23,0,2,10.45,70000.0,23,220.09569377990434,2018-10-06,10,4,6
6407,1484,344,25350000,174,0,5,13.16,145689.6551724138,174,1322.1884498480242,2018-04-28,4,2,28
6408,1482,144,32480000,406,0,6,17.53,80000.0,406,2316.029663434113,2018-03-28,3,1,28
6409,1556,540,120000,2,0,1,1.16,60000.0,2,172.41379310344828,2018-10-08,10,4,8
6410,1482,115,1650000,33,0,1,11.42,50000.0,33,288.9667250437828,2018-05-12,5,2,12
6411,1483,313,13680000,178,0,4,14.64,76853.93258426966,178,1215.8469945355193,2018-04-18,4,2,18
6412,1576,431,12360000,103,0,2,61.68,120000.0,103,166.99092088197148,2018-10-11,10,4,11
6413,1551,381,150000,5,0,6,0.49,30000.0,5,1020.4081632653059,2018-07-08,7,3,8
6414,1481,262,26650000,485,0,5,50.42,54948.45360824742,485,961.9198730662434,2018-04-23,4,2,23
6415,1499,163,34680000,578,0,8,68.97,60000.0,578,838.0455270407423,2018-07-24,7,3,24
6416,1483,396,7200000,72,0,3,16.33,100000.0,72,440.90630740967555,2018-04-08,4,2,8
6417,1483,441,1400000,28,0,4,2.69,50000.0,28,1040.8921933085498,2018-03-21,3,1,21
6418,1493,539,80000,1,0,1,0.65,80000.0,1,153.84615384615384,2018-06-28,6,2,28
6419,1493,513,26280000,438,0,5,38.02,60000.0,438,1152.0252498684904,2018-06-12,6,2,12
6420,1493,352,33090000,235,9,5,27.04,140808.51063829788,226,869.0828402366866,2018-07-05,7,3,5
6421,1486,452,21750000,145,0,3,69.05,150000.0,145,209.99275887038377,2018-03-27,3,1,27
6422,1554,142,9300000,99,3,3,11.22,93939.39393939395,96,882.3529411764705,2018-08-18,8,3,18
6423,1497,430,2700000,27,0,2,13.11,100000.0,27,205.9496567505721,2018-07-06,7,3,6
6424,1484,380,1400000,14,0,1,3.54,100000.0,14,395.48022598870057,2018-05-30,5,2,30
6425,1481,164,240000,4,0,2,4.55,60000.0,4,87.9120879120879,2018-03-17,3,1,17
6426,1493,454,480000,12,0,2,2.0,40000.0,12,600.0,2018-06-01,6,2,1
6427,1481,222,1640000,41,0,2,6.36,40000.0,41,644.6540880503144,2018-06-12,6,2,12
6428,1484,465,240000,6,0,2,0.91,40000.0,6,659.3406593406593,2018-05-20,5,2,20
6429,1576,259,17700000,354,0,3,37.11,50000.0,354,953.92077607114,2018-10-09,10,4,9
6430,1485,52,31250000,316,0,7,7.99,98892.40506329114,316,3954.943679599499,2018-04-13,4,2,13
6431,1481,495,1170000,39,0,1,13.68,30000.0,39,285.08771929824564,2018-05-11,5,2,11
6432,1486,380,2000000,20,0,1,20.0,100000.0,20,100.0,2018-03-31,3,1,31
6433,1563,431,240000,2,0,6,0.74,120000.0,2,270.27027027027026,2018-09-06,9,3,6
6434,1497,89,9420000,81,0,4,14.46,116296.29629629626,81,560.1659751037344,2018-05-23,5,2,23
6435,1554,32,17500000,177,0,12,3.14,98870.05649717513,177,5636.9426751592355,2018-07-07,7,3,7
6436,1572,39,1200000,10,0,3,1.94,120000.0,10,515.4639175257731,2018-10-10,10,4,10
6437,1497,450,8680000,94,0,5,14.46,92340.42553191491,94,650.0691562932227,2018-06-10,6,2,10
6438,1484,51,24650000,262,0,14,6.89,94083.96946564887,262,3802.612481857765,2018-03-15,3,1,15
6439,1554,531,5760000,96,0,4,20.08,60000.0,96,478.0876494023905,2018-08-06,8,3,6
6440,1552,528,3950000,37,0,3,25.52,106756.75675675676,37,144.98432601880882,2018-07-12,7,3,12
6441,1553,142,4500000,45,0,6,17.44,100000.0,45,258.0275229357798,2018-10-10,10,4,10
6442,1557,73,4800000,40,0,4,10.2,120000.0,40,392.156862745098,2018-07-12,7,3,12
6443,1482,164,12610000,277,0,2,70.48,45523.465703971124,277,393.0192962542565,2018-04-08,4,2,8
6444,1499,380,6440000,77,0,2,13.63,83636.36363636362,77,564.9303008070432,2018-07-20,7,3,20
6445,1559,488,840000,21,0,1,7.89,40000.0,21,266.1596958174905,2018-10-10,10,4,10
6446,1511,324,140000,2,0,2,0.5,70000.0,2,400.0,2018-07-20,7,3,20
6447,1563,450,6750000,45,0,3,12.93,150000.0,45,348.02784222737813,2018-09-14,9,3,14
6448,1556,225,2030000,29,0,6,2.13,70000.0,29,1361.5023474178406,2018-08-27,8,3,27
6449,1493,43,5400000,135,0,6,29.22,40000.0,135,462.0123203285421,2018-07-31,7,3,31
6450,1576,537,325000,13,0,1,5.58,25000.0,13,232.97491039426527,2018-10-23,10,4,23
6451,1560,141,4720000,59,0,1,67.82,80000.0,59,86.9949867295783,2018-09-11,9,3,11
6452,1562,528,3380000,66,0,4,14.7,51212.12121212122,66,448.97959183673487,2018-09-11,9,3,11
6453,1485,72,6240000,104,0,2,60.12,60000.0,104,172.98735861610112,2018-06-12,6,2,12
6454,1551,73,4080000,34,0,3,4.16,120000.0,34,817.3076923076924,2018-06-17,6,2,17
6455,1499,453,1470000,21,0,4,21.0,70000.0,21,100.0,2018-07-28,7,3,28
6456,1554,162,4320000,72,0,6,1.45,60000.0,72,4965.517241379311,2018-08-04,8,3,4
6457,1564,431,5400000,90,0,6,23.32,60000.0,90,385.93481989708397,2018-09-11,9,3,11
6458,1482,526,6100000,61,0,2,11.05,100000.0,61,552.0361990950227,2018-03-26,3,1,26
6459,1572,35,40300000,403,0,7,34.89,100000.0,403,1155.0587560905706,2018-10-04,10,4,4
6460,1481,141,32880000,413,0,3,78.37,79612.59079903147,413,526.9873676151589,2018-04-10,4,2,10
6461,1483,195,63680000,796,0,8,29.26,80000.0,796,2720.437457279563,2018-04-14,4,2,14
6462,1554,450,205200000,1389,0,8,69.69,147732.18142548596,1389,1993.112354713732,2018-08-09,8,3,9
6463,1484,448,26060000,176,0,2,44.9,148068.18181818182,176,391.9821826280624,2018-06-21,6,2,21
6464,1494,352,41770000,370,2,5,32.03,112891.8918918919,368,1155.1670309085232,2018-05-25,5,2,25
6465,1556,533,120000,4,0,2,1.82,30000.0,4,219.78021978021977,2018-09-25,9,3,25
6466,1481,285,11850000,226,0,6,23.54,52433.62831858407,226,960.0679694137638,2018-04-29,4,2,29
6467,1482,509,3400000,68,0,2,13.23,50000.0,68,513.9833711262282,2018-04-25,4,2,25
6468,1484,524,3040000,38,0,2,82.61,80000.0,38,45.99927369567849,2018-07-24,7,3,24
6469,1554,529,1080000,9,0,1,18.0,120000.0,9,50.0,2018-10-14,10,4,14
6470,1499,524,1500000,12,2,3,7.84,125000.0,10,153.0612244897959,2018-07-29,7,3,29
6471,1572,61,2650000,53,1,7,7.57,50000.0,52,700.1321003963013,2018-10-09,10,4,9
6472,1485,503,2720000,68,0,1,81.93,40000.0,68,82.99768094715,2018-04-10,4,2,10
6473,1569,210,2200000,22,0,3,10.63,100000.0,22,206.96142991533398,2018-10-07,10,4,7
6474,1556,472,560000,8,0,1,2.78,70000.0,8,287.76978417266184,2018-09-29,9,3,29
6475,1498,432,2600000,65,0,2,10.66,40000.0,65,609.7560975609756,2018-08-28,8,3,28
